item_id|date|title|category|content|link|photo_link|tokens_v2|top_key_freq|sentiment|summary
電影情報_2024-04-14_2|2024-04-14|《日安，朵朵》伊莎貝雨蓓電影飛往櫻花京都戀上年下編輯，這一次能否勇敢去愛？|電影新聞|《日安，朵朵》為法國新銳女導演艾莉絲吉拉德第三部劇情長片，找來法國大滿貫影后伊莎貝雨蓓挑大樑主演，不僅遠赴日本取景拍攝，更以幽默、詼諧的巧思帶出東西文化差異所產生的火花。伊莎貝雨蓓在片中飾演一名完全不懂日文、對東方文化一無所知的女作家希朵妮，從機場入境開始，日本人一連串多禮、安靜、秩序的舉止都讓她感到新奇又有些不適應。特別是對於日本人到哪裡總是不斷鞠躬、堅持幫客人提包包等「多禮文化」感到困惑。內容目錄導演艾莉絲表示，自己希望女主角希朵妮渾身上下必須散發濃濃的「法式風情」，以此和男主角溝口（伊原剛志 飾）呈現對比。除了行為上的隔閡，語言的隔閡也是片中一大重點，一場希朵妮因房間有問題，跑到旅館櫃檯英法語夾雜地向服務人員請求協助，對方卻不斷放慢語速重複著制式的日語答覆，讓她氣到奪門而出的戲，也再次以幽默的方式帶出不同語言對話的趣味。導演艾莉絲坦言，在寫希朵妮這個角色時，腦海中自動帶入伊莎貝雨蓓的身影，很慶幸地，在向雨蓓提出邀約後，她二話不說答應參與演出。至於編輯溝口一角，則是在試鏡了多名日本男演員後，最終選定了曾參與過《來自硫磺島的信》、《第七軍團：最後戰役》、《情牽拉麵茶》等眾多國際合拍片的伊原剛志飾演，導演艾莉絲笑稱：「伊原先生的身材很高挑挺拔，站在雨蓓身邊可以凸顯出『最萌身高差』，我很喜歡這種反差感！」語言能力優異的伊原剛志，此次在《日安，朵朵》中也大秀流利法語，與來自法國的貴客希朵妮敞開心胸從工作、文學的交流，慢慢地走入彼此的內心世界。走不出喪夫之痛的法國作家希朵妮，為了首作再版而來到日本，受到當地書迷熱烈歡迎。一位年下的編輯帶著她來到有著「千寺之城」之稱的京都，還走訪了大阪、奈良和直島。當他們並肩走在櫻花盛開的京都小路上，那些煩心、悲傷的心事彷彿在這裡得到釋懷，人生的春天好似就要到來。然而，當她決定敞開心房時，卻發現亡夫的鬼魂始終如影隨形，在旅館、在浴室、在寺廟、在簽書會上。她能放下過往的包袱，重新勇敢去愛嗎？資料來源：天馬行空|https://news.agentm.tw/277116/|https://news.agentm.tw/wp-content/uploads/cover-1-2551-390x219.jpg|['日安', '朵朵', '法國', '新銳', '導演', '艾莉絲吉拉德', '劇情', '長片', '找來', '法國', '大滿貫', '影后', '伊莎貝雨蓓', '主演', '日本', '取景', '拍攝', '巧思', '帶出', '文化', '差異', '火花', '伊莎貝雨蓓', '飾演', '日文', '文化', '作家', '希朵妮', '機場', '日本人', '秩序', '舉止', '日本人', '客人', '包包', '文化', '內容', '目錄', '導演', '艾莉絲', '女主角', '朵妮', '散發', '風情', '主角', '溝口', '伊原剛志 飾', '對比', '行為', '語言', '重點', '朵妮', '房間', '問題', '旅館', '櫃檯', '法語', '服務人員', '協助', '放慢語', '重複', '日語', '方式', '帶出', '語言', '對話', '趣味', '導演', '艾莉絲', '希朵妮', '角色', '腦海', '伊莎貝雨蓓', '身影', '雨蓓', '提出', '邀約', '編輯', '溝口', '一角', '日本', '男演員', '選定', '硫磺島', '戰役', '拉麵茶', '國際合拍片', '伊原剛志', '飾演', '導演', '艾莉絲', '伊原', '先生', '身材', '雨蓓', '身邊', '反差感', '語言', '伊原', '剛志', '日安', '秀流利', '法語', '法國', '貴客', '希朵妮', '敞開', '心胸', '工作', '文學', '內心', '世界', '法國', '作家', '希朵妮', '再版', '日本', '當地', '書迷', '編輯', '京都', '大阪', '奈良', '直島', '櫻花', '京都', '心事', '人生', '敞開', '心房', '亡夫', '鬼魂', '旅館', '浴室', '寺廟', '簽書會', '放下', '包袱', '資料', '來源']|[('法國', 4), ('導演', 4), ('希朵妮', 4), ('伊莎貝雨蓓', 3), ('日本', 3), ('文化', 3), ('艾莉絲', 3), ('語言', 3), ('日安', 2), ('帶出', 2), ('飾演', 2), ('作家', 2), ('日本人', 2), ('朵妮', 2), ('溝口', 2), ('旅館', 2), ('法語', 2), ('雨蓓', 2), ('編輯', 2), ('伊原', 2), ('敞開', 2), ('京都', 2), ('朵朵', 1), ('新銳', 1), ('艾莉絲吉拉德', 1), ('劇情', 1), ('長片', 1), ('找來', 1), ('大滿貫', 1), ('影后', 1), ('主演', 1), ('取景', 1), ('拍攝', 1), ('巧思', 1), ('差異', 1), ('火花', 1), ('日文', 1), ('機場', 1), ('秩序', 1), ('舉止', 1), ('客人', 1), ('包包', 1), ('內容', 1), ('目錄', 1), ('女主角', 1), ('散發', 1), ('風情', 1), ('主角', 1), ('伊原剛志 飾', 1), ('對比', 1), ('行為', 1), ('重點', 1), ('房間', 1), ('問題', 1), ('櫃檯', 1), ('服務人員', 1), ('協助', 1), ('放慢語', 1), ('重複', 1), ('日語', 1), ('方式', 1), ('對話', 1), ('趣味', 1), ('角色', 1), ('腦海', 1), ('身影', 1), ('提出', 1), ('邀約', 1), ('一角', 1), ('男演員', 1), ('選定', 1), ('硫磺島', 1), ('戰役', 1), ('拉麵茶', 1), ('國際合拍片', 1), ('伊原剛志', 1), ('先生', 1), ('身材', 1), ('身邊', 1), ('反差感', 1), ('剛志', 1), ('秀流利', 1), ('貴客', 1), ('心胸', 1), ('工作', 1), ('文學', 1), ('內心', 1), ('世界', 1), ('再版', 1), ('當地', 1), ('書迷', 1), ('大阪', 1), ('奈良', 1), ('直島', 1), ('櫻花', 1), ('心事', 1), ('人生', 1), ('心房', 1), ('亡夫', 1), ('鬼魂', 1), ('浴室', 1), ('寺廟', 1), ('簽書會', 1), ('放下', 1), ('包袱', 1), ('資料', 1), ('來源', 1)]|1.0|"伊莎貝雨蓓在片中飾演一名完全不懂日文、對東方文化一無所知的女作家希朵妮 | 走不出喪夫之痛的法國作家希朵妮 | 導演艾莉絲笑稱：「伊原先生的身材很高挑挺拔"
電影情報_2024-04-13_3|2024-04-13|四月新番你追了沒？平坂讀與 Kantoku 輕鬆喜劇《怪人的沙拉碗》、熱血韓漫改編《格鬥實況》等推薦動畫片單線上看起來|電影新聞|新的一季動畫新番又要來了！動畫代理商回歸線娛樂 4 月新番中，代理了 4 部優質動畫作品，有全球累積破 20 億瀏覽人氣韓漫改編動畫作品《格鬥實況》，還有獲得日本 2020 年度「百合漫畫大賞」第一名、清新粉紅氛圍的寶藏百合作品《恰如細語般的戀歌》，以及畫風與角色都過分可愛的異世界動畫作品《怪人的沙拉碗》；近期受到許多人關注的運動番類型作品，這一季有高爾夫球元素的《蜻蛉高球》！快來筆記回歸線娛樂代理的 4 月新番作品陣容，列入觀看清單！內容目錄首先推薦由全球累積破 20 億瀏覽人氣韓漫改編動畫作品《格鬥實況》，故事講述校園階級最底層的高中生柳皓彬，為了賺取母親住院費用而過著貧困的生活，而在學校則被同學霸凌，過著絕望的失敗者人生，某天，他和同學黑手打架的影片意外在全世界中直播，透過這支「打架影片」一戰成名獲得千萬流量，並朝街頭格鬥實況主邁進崛起的故事。原作主角帥氣、故事題材新穎符合新世代風格，不僅擁有破億瀏覽的超人氣，更累積眾多獲獎肯定：第 25 屆日本媒體藝術節漫畫部被選為「評審團推薦作品」、最適合動畫化的 LINE 漫畫原創作品排行榜中男性向排名第一。本作動畫化聲優陣容也很精彩，有《葬送的芙莉蓮》欣梅爾聲優岡本信彦、以及《進擊的巨人》米卡莎聲優石川由依等，聲優表現也令人相當期待，喜歡的粉絲千萬不要錯過！接著是超清新粉紅氛圍校園百合動畫作品《恰如細語般的戀歌》，原作漫畫累計銷量已突破 50 萬本，更曾榮獲日本 2020 年度「百合漫畫大賞」第一名，劇情描述高一新生「木野陽鞠」在新生歡迎會上欣賞了樂團「SSGIRLS」的表演。並對樂團吉他手兼主唱朝凪依產生一見鍾情的悸動，依在得知陽鞠的仰慕之情後，也對陽鞠萌生了「一見鐘情」的戀愛情愫。一個是仰慕之情與一個是戀愛情愫，雖然都是喜歡，但感覺卻有微妙的差異。兩個人的「一見鐘情」，轉眼間奏起一段活潑生動的青春樂曲。 《恰如細語般的戀歌》唯美的校園畫風、輕柔的粉色氛圍，兩位女主角無論外型或個性皆相當討喜，動畫化消息推出後便引起粉絲期待，可以說是近期最強百合作品之一！若是喜歡異世界的粉絲千萬不要錯過《怪人的沙拉碗》！此作講述窮偵探鏑矢惣助在跟蹤目標途中，遇見會操控魔術的異世界皇女莎拉。惣助受情勢所逼，和莎拉展開了同居生活。而跟著莎拉傳送到現代日本的女騎士莉薇亞，雖然落魄成了遊民，卻意外地過起歡樂的小日子。這兩個異世界人積極勇敢地面對生命的態度，也日漸對惣助、鬼畜律師、分手業者、宗教家等生活在這塊土地上的奇葩人士們造成影響。平坂讀 X Kantoku 聯手為這個時代打造的天下無雙群像喜劇，堂堂動畫化！ 風格輕鬆歡樂、角色充滿可愛趣味感，推薦給想輕鬆追番的觀眾！最後介紹近期受到許多人關注的運動番類作品，無論是籃球、排球或是足球都受到許多關注，而這一季則有高爾夫球元素的《蜻蛉高球》，描述前職業高爾夫球選手五十嵐一賀，在鹿兒島的火之島上遇見了一位蘊含著異於常人的高爾夫球才華的少女——蜻蛉，以這一段際遇為契機，兩人的命運大幅轉變。運動番作品充滿了許多正向元素，更曾獲得《週刊高爾夫文摘》主辦的「2016 高爾夫摘要獎」的「讀者大獎」，喜歡熱血清新的感覺務必將此部作品加入播放清單！以上回歸線娛樂代理作品均有在中華電信 Hami Video、台灣大哥大 MyVideo、遠傳 friDay 影音、巴哈姆特動畫瘋、LiTV 立視線上影視、ofiii 歐飛免費線上看、KKTV、LINE TV 播放，實際播出時間以平台為主，快把喜歡的作品記下，一起在四月觀看吧！資料來源：回歸線娛樂|https://news.agentm.tw/277154/|https://news.agentm.tw/wp-content/uploads/cover-1-2556-390x219.jpg|['動畫', '新番', '動畫', '代理商', '娛樂', '新番', '代理', '動畫', '作品', '全球', '累積', '瀏覽', '人氣', '韓漫', '改編', '動畫', '作品', '實況', '日本', '漫畫', '大賞', '氛圍', '寶藏', '作品', '細語', '戀歌', '畫風', '角色', '異世界', '作品', '怪人', '沙拉碗', '運動番', '類型', '作品', '高爾夫球', '元素', '蛉高球', '筆記回歸線', '娛樂', '代理', '新番', '作品', '陣容', '觀看', '清單', '內容', '目錄', '推薦', '全球', '累積', '瀏覽', '人氣', '韓漫改編', '動畫', '作品', '實況', '故事', '校園', '階級', '底層', '高中生', '柳皓彬', '賺取', '費用', '生活', '學校', '同學', '人生', '同學', '黑手打架', '影片', '意外', '世界', '影片', '流量', '街頭', '實況', '故事', '原作', '主角', '故事', '題材', '風格', '破億瀏覽', '累積', '日本', '媒體', '漫畫部', '評審團', '推薦', '作品', '漫畫', '作品', '排行榜', '男性', '本作', '葬送', '芙莉蓮', '梅爾', '聲優', '岡本信彦', '進擊', '巨人', '米卡莎', '聲優', '石川由', '聲優', '表現', '粉絲', '粉紅', '氛圍', '校園', '百合', '動畫', '作品', '戀歌', '原作', '漫畫', '銷量', '突破', '日本', '年度', '百合', '漫畫', '大賞', '劇情', '描述', '木野陽鞠', '新生', '樂團', '表演', '樂團', '吉他手', '主唱', '悸動', '陽鞠', '鐘情', '情愫', '情愫', '差異', '青春', '樂曲', '戀歌', '校園', '畫風', '粉色', '氛圍', '女主角', '外型', '個性', '消息', '推出', '引起', '粉絲', '粉絲', '怪人', '沙拉碗', '偵探', '跟蹤', '目標途', '遇見', '操控', '魔術', '異世界', '皇女', '莎拉', '莎拉', '展開', '生活', '莎拉', '日本', '騎士莉薇亞', '遊民', '日子', '世界', '生命', '態度', '律師', '手業者', '宗教家', '土地', '奇葩', '人士', '影響', '平坂', '時代', '打造', '天下', '群像', '喜劇', '風格', '角色', '趣味感', '追番', '觀眾', '運動', '番類', '作品', '籃球', '排球', '足球', '高爾夫球', '元素', '蛉高球', '描述', '職業', '高爾夫球', '選手', '鹿兒島', '火之', '遇見', '常人', '高爾夫球', '才華', '少女', '際遇', '契機', '命運', '運動番', '作品', '元素', '週刊', '高爾夫文', '主辦', '高爾夫', '摘要獎', '讀者大獎', '感覺', '作品', '加入', '播放', '清單', '娛樂', '代理', '作品', '中華', '電信', '台灣', '大哥大 MyVideo', '遠傳', '影音', '巴哈姆特', '動畫瘋', '視線', '影視', '線上', '播放', '播出', '時間', '平台為主', '作品記', '觀看', '資料', '娛樂']|[('作品', 14), ('動畫', 6), ('娛樂', 4), ('日本', 4), ('漫畫', 4), ('高爾夫球', 4), ('新番', 3), ('代理', 3), ('累積', 3), ('實況', 3), ('氛圍', 3), ('戀歌', 3), ('元素', 3), ('故事', 3), ('校園', 3), ('聲優', 3), ('粉絲', 3), ('莎拉', 3), ('全球', 2), ('瀏覽', 2), ('人氣', 2), ('大賞', 2), ('畫風', 2), ('角色', 2), ('異世界', 2), ('怪人', 2), ('沙拉碗', 2), ('運動番', 2), ('蛉高球', 2), ('觀看', 2), ('清單', 2), ('推薦', 2), ('生活', 2), ('同學', 2), ('影片', 2), ('世界', 2), ('原作', 2), ('風格', 2), ('百合', 2), ('描述', 2), ('樂團', 2), ('情愫', 2), ('遇見', 2), ('播放', 2), ('代理商', 1), ('韓漫', 1), ('改編', 1), ('寶藏', 1), ('細語', 1), ('類型', 1), ('筆記回歸線', 1), ('陣容', 1), ('內容', 1), ('目錄', 1), ('韓漫改編', 1), ('階級', 1), ('底層', 1), ('高中生', 1), ('柳皓彬', 1), ('賺取', 1), ('費用', 1), ('學校', 1), ('人生', 1), ('黑手打架', 1), ('意外', 1), ('流量', 1), ('街頭', 1), ('主角', 1), ('題材', 1), ('破億瀏覽', 1), ('媒體', 1), ('漫畫部', 1), ('評審團', 1), ('排行榜', 1), ('男性', 1), ('本作', 1), ('葬送', 1), ('芙莉蓮', 1), ('梅爾', 1), ('岡本信彦', 1), ('進擊', 1), ('巨人', 1), ('米卡莎', 1), ('石川由', 1), ('表現', 1), ('粉紅', 1), ('銷量', 1), ('突破', 1), ('年度', 1), ('劇情', 1), ('木野陽鞠', 1), ('新生', 1), ('表演', 1), ('吉他手', 1), ('主唱', 1), ('悸動', 1), ('陽鞠', 1), ('鐘情', 1), ('差異', 1), ('青春', 1), ('樂曲', 1), ('粉色', 1), ('女主角', 1), ('外型', 1), ('個性', 1), ('消息', 1), ('推出', 1), ('引起', 1), ('偵探', 1), ('跟蹤', 1), ('目標途', 1), ('操控', 1), ('魔術', 1), ('皇女', 1), ('展開', 1), ('騎士莉薇亞', 1), ('遊民', 1), ('日子', 1), ('生命', 1), ('態度', 1), ('律師', 1), ('手業者', 1), ('宗教家', 1), ('土地', 1), ('奇葩', 1), ('人士', 1), ('影響', 1), ('平坂', 1), ('時代', 1), ('打造', 1), ('天下', 1), ('群像', 1), ('喜劇', 1), ('趣味感', 1), ('追番', 1), ('觀眾', 1), ('運動', 1), ('番類', 1), ('籃球', 1), ('排球', 1), ('足球', 1), ('職業', 1), ('選手', 1), ('鹿兒島', 1), ('火之', 1), ('常人', 1), ('才華', 1), ('少女', 1), ('際遇', 1), ('契機', 1), ('命運', 1), ('週刊', 1), ('高爾夫文', 1), ('主辦', 1), ('高爾夫', 1), ('摘要獎', 1), ('讀者大獎', 1), ('感覺', 1), ('加入', 1), ('中華', 1), ('電信', 1), ('台灣', 1), ('大哥大 MyVideo', 1), ('遠傳', 1), ('影音', 1), ('巴哈姆特', 1), ('動畫瘋', 1), ('視線', 1), ('影視', 1), ('線上', 1), ('播出', 1), ('時間', 1), ('平台為主', 1), ('作品記', 1), ('資料', 1)]|1.0|"以及畫風與角色都過分可愛的異世界動畫作品《怪人的沙拉碗》 | 有全球累積破 20 億瀏覽人氣韓漫改編動畫作品《格鬥實況》 | 還有獲得日本 2020 年度「百合漫畫大賞」第一名、清新粉紅氛圍的寶藏百合作品《恰如細語般的戀歌》"
電影情報_2024-04-13_4|2024-04-13|《鬼天廈》全台最猛凶宅為靈感打造的恐怖鬼片，奪命惡火、冰箱藏屍、紅衣女鬼等駭人事件接踵襲來！|電影新聞|恐怖片《鬼天廈》日前接連公布終極預告及故事版海報，驚悚畫面吸引大批鬼片迷熱烈討論。預告中神情詭異的高慧君，在拍攝此片時，其實正受甲狀腺功能低下導致的眼睛斜視及複視所苦，最後仍答應演出。這也是外界得知她的病狀後，目前唯一的演出。她敬業表示：「如果這是最後一次表演的機會，也必須用病徵示人。」過去很怕與小孩相處的她，坦言近來已改觀，甚至覺得演她兒子的小男孩，察覺自己病況後的反應「很可愛」，在電影裡上演感人親子戲碼。高慧君（左）在《鬼天廈》中飾演生活艱困的母親。內容目錄《鬼天廈》將於 4 月 19 日全台上映，日前釋出的終極預告，揭開此棟最猛凶宅中一連串駭人聽聞的奪命惡火、冰箱藏屍、紅衣女鬼等驚嚇事件。在一幕幕令人毛骨悚然的片段之外，高慧君的角色不但增添了鬼魅般的氛圍，其實也包辦了催淚橋段；不過，在拍攝前，卻發生了意外插曲。高慧君 2021 年出現甲狀腺功能低下並引發眼睛斜視等病狀，導致幾乎停工。原本她想辭演《鬼天廈》，但導演和主創團隊都覺得，恐怖片類型裡許多角色都會做出與平常不同的特殊化妝，她的眼部外觀並不影響，反而在角色身上合理，高慧君於是答應。但她當時仍得克服「視覺複視」問題，她說：「要先了解拍攝場域的所有動線，才能在複視的情況下，找到最精準的表演空間。」高慧君（右）在《鬼天廈》裡以資源回收維生。左為身兼劇組特化師的儲旭。片中她的工作是資源回收，角色功課對她並不陌生：「我曾在宗教台演過很長一段時間，對於回收人員的辛苦也是很清楚的。他們不僅是體力上的負擔，回收的東西越來越少也是一個困境。但很多民眾會把自己回收物集中，再交給他們。台灣人的溫情是足夠的。」有一場戲，她推著回收車經過大廈前，意外遇上跳樓雙屍慘案，但她卻異常冷靜無視。她解釋說：「對角色而言，沒有任何人事物的失去，比她失去兒子更衝擊，所以在她眼中，其他事都只是一些堆疊起來的事件， 比不上她心裡故事的沈重與哀痛。」高慧君拍攝《鬼天廈》時，眼部仍處在不適狀態。《鬼天廈》成為觀眾近期難得能見到她的新作，高慧君說：「是我唯一病狀真正讓外界知道的一次表演。當下告訴自己：『如果這是最後一次表演的機會，也必須用病徵示人，也是表演生涯裡的紀錄。』」好在高慧君的健康持續好轉，她透露近況：「甲狀腺數值目前穩定，但要長期觀察。甲狀腺眼疾的部分也做過肌肉調節手術、眼眶矯正手術。目前用中醫針灸來維持眼部的不適；在往好的方向前進。」高慧君忍甲狀腺眼疾演出《鬼天廈》。過去曾聽聞高慧君拍戲很怕和小孩子相處，但《鬼天廈》中她又有感人的親子對戲。她解釋：「或許過去拍戲接觸到許多個性特殊的孩子，我會覺得煩，畢竟工作現場，我要做的心理工作很多，會覺得小孩好吵好鬧好不受控。但我小妹生下小外甥後，我對孩子的想法改觀很多。」「這次因為是用病容跟小孩對戲，我只能一直說我是特殊化妝弄成這樣，讓他可以放鬆一點，不至於把注意力一直放在我上下斜視的問題上。他到很後面才知道，我的眼睛是生病引起的，他很單純的訝異讓我覺得很可愛。」高慧君（右）在《鬼天廈》中以資源回收維生。《鬼天廈》將於 4 月 19 日全台上映。百萬人氣恐怖作家路邊攤（徐毅涵）和導演謝志文共同編劇，集結黃瀞怡（小薰）、陳妤、潘君侖、戴平雅（白癡公主）、鄭茵聲、高慧君、游書庭及澎恰恰等卡司。《鬼天廈》電影海報。資料來源：華映娛樂 電影官方粉專：鬼天廈|https://news.agentm.tw/277101/|https://news.agentm.tw/wp-content/uploads/cover-1-2550-390x219.jpg|['恐怖片', '鬼天廈', '公布', '故事版', '海報', '畫面', '鬼片迷', '神情', '高慧君', '拍攝', '甲狀腺', '功能', '眼睛', '複視', '演出', '病狀', '演出', '表演', '機會', '病徵示人', '小孩', '兒子', '病況', '反應', '電影', '親子', '戲碼', '高慧君', '鬼天廈', '飾演', '母親', '內容目錄', '鬼天廈', '釋出', '揭開', '凶宅', '冰箱藏屍', '紅衣女鬼', '驚嚇', '事件', '片段', '高慧君', '角色', '增添', '鬼魅', '氛圍', '橋段', '拍攝', '插曲', '高慧君', '甲狀腺功', '引發', '眼睛', '病狀', '辭演', '天廈', '導演', '主創', '團隊', '恐怖片', '類型', '角色', '做出', '眼部', '外觀', '影響', '角色', '高慧君', '視覺複視', '問題', '拍攝場域', '動線', '複視', '情況', '找到', '表演', '空間', '高慧君', '鬼天廈', '資源', '回收', '劇組', '特化師', '儲旭', '工作', '資源', '回收', '角色', '功課', '宗教', '台演', '時間', '回收', '人員', '體力', '負擔', '回收', '東西', '困境', '民眾', '回收', '台灣人', '溫情', '大廈', '遇上', '慘案', '角色', '事物', '兒子', '衝擊', '事件', '故事', '高慧君', '拍攝', '鬼天廈', '眼部', '狀態', '觀眾', '新作', '高慧君', '病狀', '表演', '表演', '機會', '病徵', '表演', '生涯', '紀錄', '慧君', '近況', '甲狀腺', '數值', '甲狀腺', '眼疾', '肌肉', '調節', '手術', '眼眶', '矯正', '手術', '中醫', '眼部', '方向', '高慧君', '狀腺', '眼疾', '演出', '天廈》', '小孩子', '鬼天廈', '親子', '接觸到', '個性', '孩子', '現場', '心理', '工作', '小孩', '小妹', '生下', '外甥', '孩子', '想法', '病容', '小孩', '注意力', '問題', '眼睛', '引起', '高慧君', '鬼天廈', '資源', '鬼天廈', ' 4 月', '人氣', '作家', '路邊攤', '徐毅涵', '導演', '謝志文', '編劇', '結黃瀞怡', '小薰', '陳妤', '潘君侖', '戴平雅', '白癡公主', '鄭茵聲', '高慧君', '書庭', '澎恰恰', '卡司', '鬼天廈', '電影海報', '資料', '來源', '華映', '娛樂\n', '電影官', '方粉專']|[('高慧君', 11), ('鬼天廈', 9), ('表演', 5), ('角色', 5), ('回收', 5), ('拍攝', 3), ('甲狀腺', 3), ('眼睛', 3), ('演出', 3), ('病狀', 3), ('小孩', 3), ('眼部', 3), ('資源', 3), ('恐怖片', 2), ('複視', 2), ('機會', 2), ('兒子', 2), ('親子', 2), ('事件', 2), ('導演', 2), ('問題', 2), ('工作', 2), ('眼疾', 2), ('手術', 2), ('孩子', 2), ('公布', 1), ('故事版', 1), ('海報', 1), ('畫面', 1), ('鬼片迷', 1), ('神情', 1), ('功能', 1), ('病徵示人', 1), ('病況', 1), ('反應', 1), ('電影', 1), ('戲碼', 1), ('飾演', 1), ('母親', 1), ('內容目錄', 1), ('釋出', 1), ('揭開', 1), ('凶宅', 1), ('冰箱藏屍', 1), ('紅衣女鬼', 1), ('驚嚇', 1), ('片段', 1), ('增添', 1), ('鬼魅', 1), ('氛圍', 1), ('橋段', 1), ('插曲', 1), ('甲狀腺功', 1), ('引發', 1), ('辭演', 1), ('天廈', 1), ('主創', 1), ('團隊', 1), ('類型', 1), ('做出', 1), ('外觀', 1), ('影響', 1), ('視覺複視', 1), ('拍攝場域', 1), ('動線', 1), ('情況', 1), ('找到', 1), ('空間', 1), ('劇組', 1), ('特化師', 1), ('儲旭', 1), ('功課', 1), ('宗教', 1), ('台演', 1), ('時間', 1), ('人員', 1), ('體力', 1), ('負擔', 1), ('東西', 1), ('困境', 1), ('民眾', 1), ('台灣人', 1), ('溫情', 1), ('大廈', 1), ('遇上', 1), ('慘案', 1), ('事物', 1), ('衝擊', 1), ('故事', 1), ('狀態', 1), ('觀眾', 1), ('新作', 1), ('病徵', 1), ('生涯', 1), ('紀錄', 1), ('慧君', 1), ('近況', 1), ('數值', 1), ('肌肉', 1), ('調節', 1), ('眼眶', 1), ('矯正', 1), ('中醫', 1), ('方向', 1), ('狀腺', 1), ('天廈》', 1), ('小孩子', 1), ('接觸到', 1), ('個性', 1), ('現場', 1), ('心理', 1), ('小妹', 1), ('生下', 1), ('外甥', 1), ('想法', 1), ('病容', 1), ('注意力', 1), ('引起', 1), (' 4 月', 1), ('人氣', 1), ('作家', 1), ('路邊攤', 1), ('徐毅涵', 1), ('謝志文', 1), ('編劇', 1), ('結黃瀞怡', 1), ('小薰', 1), ('陳妤', 1), ('潘君侖', 1), ('戴平雅', 1), ('白癡公主', 1), ('鄭茵聲', 1), ('書庭', 1), ('澎恰恰', 1), ('卡司', 1), ('電影海報', 1), ('資料', 1), ('來源', 1), ('華映', 1), ('娛樂\n', 1), ('電影官', 1), ('方粉專', 1)]|4.9971446758334543e-08|"」高慧君（右）在《鬼天廈》裡以資源回收維生 | 」高慧君（右）在《鬼天廈》中以資源回收維生 | 」高慧君拍攝《鬼天廈》時"
